
--- Fold 1/10: Test Subject 1 ---
Train samples: 163, Val samples: 20
Epoch 1/40 | Train Loss 0.8442 Acc 0.5951 | Val Loss 0.7493 Acc 0.6500
Epoch 26/40 | Train Loss 0.0138 Acc 0.9939 | Val Loss 0.2242 Acc 0.8947
Epoch 27/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 0.2082 Acc 0.9474
Epoch 28/40 | Train Loss 0.0035 Acc 1.0000 | Val Loss 0.3597 Acc 0.8947
Epoch 29/40 | Train Loss 0.0032 Acc 1.0000 | Val Loss 0.3189 Acc 0.8947
Epoch 30/40 | Train Loss 0.0011 Acc 1.0000 | Val Loss 0.5257 Acc 0.8947
Epoch 31/40 | Train Loss 0.0016 Acc 1.0000 | Val Loss 0.5025 Acc 0.8947
Epoch 32/40 | Train Loss 0.0015 Acc 1.0000 | Val Loss 0.7301 Acc 0.8947
Epoch 33/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.5757 Acc 0.8947
Epoch 34/40 | Train Loss 0.0063 Acc 1.0000 | Val Loss 0.4323 Acc 0.8947
Epoch 35/40 | Train Loss 0.0007 Acc 1.0000 | Val Loss 0.3344 Acc 0.8947
Epoch 36/40 | Train Loss 0.0009 Acc 1.0000 | Val Loss 0.2444 Acc 0.8947
Epoch 37/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.2577 Acc 0.8947
Epoch 38/40 | Train Loss 0.0008 Acc 1.0000 | Val Loss 0.2510 Acc 0.8947
Epoch 39/40 | Train Loss 0.0008 Acc 1.0000 | Val Loss 0.2620 Acc 0.8947
Epoch 40/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 0.2674 Acc 0.8947
Fold 7 best Val Acc: 1.0000

--- Fold 8/10: Test Subject 8 ---
Train samples: 166, Val samples: 17
Epoch 1/40 | Train Loss 1.0828 Acc 0.5000 | Val Loss 0.5959 Acc 0.7647
Epoch 2/40 | Train Loss 0.3049 Acc 0.8916 | Val Loss 4.9796 Acc 0.1765
Epoch 3/40 | Train Loss 0.2561 Acc 0.9036 | Val Loss 5.6213 Acc 0.2941
Epoch 4/40 | Train Loss 0.3458 Acc 0.8554 | Val Loss 14.2986 Acc 0.2941
Epoch 5/40 | Train Loss 0.2674 Acc 0.9036 | Val Loss 23.9518 Acc 0.1765
Epoch 6/40 | Train Loss 0.2174 Acc 0.9277 | Val Loss 15.8902 Acc 0.1765
Epoch 7/40 | Train Loss 0.2503 Acc 0.9217 | Val Loss 0.4551 Acc 0.7059
Epoch 8/40 | Train Loss 0.1296 Acc 0.9639 | Val Loss 1.0199 Acc 0.8235
Epoch 9/40 | Train Loss 0.1001 Acc 0.9518 | Val Loss 7.1835 Acc 0.1765
Epoch 10/40 | Train Loss 0.2080 Acc 0.9458 | Val Loss 1.8963 Acc 0.6471
Epoch 11/40 | Train Loss 0.1254 Acc 0.9639 | Val Loss 0.3452 Acc 0.8824
Epoch 12/40 | Train Loss 0.1214 Acc 0.9458 | Val Loss 3.2405 Acc 0.3529
Epoch 13/40 | Train Loss 0.2261 Acc 0.9458 | Val Loss 7.2419 Acc 0.2353
Epoch 14/40 | Train Loss 0.2070 Acc 0.9217 | Val Loss 0.5028 Acc 0.8235
Epoch 15/40 | Train Loss 0.0753 Acc 0.9759 | Val Loss 2.4156 Acc 0.4706
Epoch 16/40 | Train Loss 0.0202 Acc 0.9940 | Val Loss 0.9785 Acc 0.7059
Epoch 17/40 | Train Loss 0.2313 Acc 0.9518 | Val Loss 0.8728 Acc 0.7647
Epoch 18/40 | Train Loss 0.0228 Acc 0.9940 | Val Loss 4.1441 Acc 0.2353
Epoch 19/40 | Train Loss 0.0033 Acc 1.0000 | Val Loss 1.4305 Acc 0.5882
Epoch 20/40 | Train Loss 0.0027 Acc 1.0000 | Val Loss 1.1647 Acc 0.6471
Epoch 21/40 | Train Loss 0.0602 Acc 0.9699 | Val Loss 0.6451 Acc 0.7059
Epoch 22/40 | Train Loss 0.0396 Acc 0.9880 | Val Loss 1.2299 Acc 0.7059
Epoch 23/40 | Train Loss 0.0668 Acc 0.9940 | Val Loss 2.4687 Acc 0.4706
Epoch 24/40 | Train Loss 0.0274 Acc 0.9940 | Val Loss 0.3548 Acc 0.7647
Epoch 25/40 | Train Loss 0.0198 Acc 0.9940 | Val Loss 0.3027 Acc 0.7647
Epoch 26/40 | Train Loss 0.0173 Acc 0.9940 | Val Loss 2.9294 Acc 0.4706
Epoch 27/40 | Train Loss 0.0013 Acc 1.0000 | Val Loss 2.5814 Acc 0.4706
Epoch 28/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 3.1328 Acc 0.4706
Epoch 29/40 | Train Loss 0.0083 Acc 0.9940 | Val Loss 2.9473 Acc 0.4706
Epoch 30/40 | Train Loss 0.0021 Acc 1.0000 | Val Loss 2.4326 Acc 0.4706
Epoch 31/40 | Train Loss 0.0008 Acc 1.0000 | Val Loss 1.9505 Acc 0.5294
Epoch 32/40 | Train Loss 0.0339 Acc 0.9940 | Val Loss 1.7896 Acc 0.5294
Epoch 33/40 | Train Loss 0.0008 Acc 1.0000 | Val Loss 1.2419 Acc 0.6471
Epoch 34/40 | Train Loss 0.0006 Acc 1.0000 | Val Loss 1.4830 Acc 0.5882
Epoch 35/40 | Train Loss 0.0051 Acc 0.9940 | Val Loss 1.4213 Acc 0.5882
Epoch 36/40 | Train Loss 0.0008 Acc 1.0000 | Val Loss 1.4433 Acc 0.5882
Epoch 37/40 | Train Loss 0.0014 Acc 1.0000 | Val Loss 1.4676 Acc 0.5882
Epoch 38/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 1.4017 Acc 0.5882
Epoch 39/40 | Train Loss 0.0004 Acc 1.0000 | Val Loss 1.2601 Acc 0.5882
Epoch 40/40 | Train Loss 0.0022 Acc 1.0000 | Val Loss 1.4015 Acc 0.5882
Fold 8 best Val Acc: 0.8824

--- Fold 9/10: Test Subject 9 ---
Train samples: 165, Val samples: 18
Epoch 1/40 | Train Loss 1.0598 Acc 0.4970 | Val Loss 0.5303 Acc 0.7778
Epoch 2/40 | Train Loss 0.3942 Acc 0.8667 | Val Loss 0.5397 Acc 0.7222
Epoch 3/40 | Train Loss 0.2149 Acc 0.9152 | Val Loss 0.0062 Acc 1.0000
Epoch 4/40 | Train Loss 0.1851 Acc 0.9394 | Val Loss 0.6914 Acc 0.7778
Epoch 5/40 | Train Loss 0.3991 Acc 0.8667 | Val Loss 4.2982 Acc 0.3889
Epoch 6/40 | Train Loss 0.2050 Acc 0.9333 | Val Loss 0.8947 Acc 0.8333
Epoch 7/40 | Train Loss 0.3586 Acc 0.8848 | Val Loss 1.4262 Acc 0.8333
Epoch 8/40 | Train Loss 0.2836 Acc 0.9152 | Val Loss 0.6865 Acc 0.8333
Epoch 9/40 | Train Loss 0.1478 Acc 0.9455 | Val Loss 0.1331 Acc 0.8889
Epoch 10/40 | Train Loss 0.2314 Acc 0.9455 | Val Loss 0.0096 Acc 1.0000
Epoch 11/40 | Train Loss 0.1039 Acc 0.9697 | Val Loss 0.0440 Acc 1.0000
Epoch 12/40 | Train Loss 0.0805 Acc 0.9636 | Val Loss 0.1156 Acc 0.9444
Epoch 13/40 | Train Loss 0.0672 Acc 0.9818 | Val Loss 0.3963 Acc 0.7778
Epoch 14/40 | Train Loss 0.0572 Acc 0.9818 | Val Loss 0.3132 Acc 0.8889
Epoch 15/40 | Train Loss 0.1980 Acc 0.9576 | Val Loss 0.0081 Acc 1.0000
Epoch 16/40 | Train Loss 0.1003 Acc 0.9697 | Val Loss 0.3738 Acc 0.7778
Epoch 17/40 | Train Loss 0.0861 Acc 0.9758 | Val Loss 0.0043 Acc 1.0000
Epoch 18/40 | Train Loss 0.1244 Acc 0.9636 | Val Loss 0.1000 Acc 0.9444
Epoch 19/40 | Train Loss 0.0714 Acc 0.9818 | Val Loss 0.3126 Acc 0.8333
Epoch 20/40 | Train Loss 0.0077 Acc 1.0000 | Val Loss 0.2344 Acc 0.8333
Epoch 21/40 | Train Loss 0.0163 Acc 0.9939 | Val Loss 0.0048 Acc 1.0000
Epoch 22/40 | Train Loss 0.0515 Acc 0.9818 | Val Loss 0.4831 Acc 0.8333
Epoch 23/40 | Train Loss 0.0113 Acc 0.9939 | Val Loss 0.1986 Acc 0.8889
Epoch 24/40 | Train Loss 0.0906 Acc 0.9697 | Val Loss 0.0022 Acc 1.0000
Epoch 25/40 | Train Loss 0.0058 Acc 1.0000 | Val Loss 0.0084 Acc 1.0000
Epoch 26/40 | Train Loss 0.0118 Acc 0.9939 | Val Loss 0.6288 Acc 0.8333
Epoch 27/40 | Train Loss 0.0250 Acc 0.9939 | Val Loss 0.4444 Acc 0.8333
Epoch 28/40 | Train Loss 0.0044 Acc 1.0000 | Val Loss 0.0052 Acc 1.0000
Epoch 29/40 | Train Loss 0.0172 Acc 0.9879 | Val Loss 0.0388 Acc 1.0000
Epoch 30/40 | Train Loss 0.0023 Acc 1.0000 | Val Loss 0.0219 Acc 1.0000
Epoch 31/40 | Train Loss 0.0217 Acc 0.9939 | Val Loss 0.0190 Acc 1.0000
Epoch 32/40 | Train Loss 0.0048 Acc 1.0000 | Val Loss 0.0289 Acc 1.0000
Epoch 33/40 | Train Loss 0.0024 Acc 1.0000 | Val Loss 0.1570 Acc 0.8889
Epoch 34/40 | Train Loss 0.0010 Acc 1.0000 | Val Loss 0.1231 Acc 0.8889
Epoch 35/40 | Train Loss 0.0035 Acc 1.0000 | Val Loss 0.0656 Acc 1.0000
Epoch 36/40 | Train Loss 0.0018 Acc 1.0000 | Val Loss 0.0198 Acc 1.0000
Epoch 37/40 | Train Loss 0.0214 Acc 0.9939 | Val Loss 0.0066 Acc 1.0000
Epoch 38/40 | Train Loss 0.0006 Acc 1.0000 | Val Loss 0.0289 Acc 1.0000
Epoch 39/40 | Train Loss 0.0007 Acc 1.0000 | Val Loss 0.0292 Acc 1.0000
Epoch 40/40 | Train Loss 0.0037 Acc 1.0000 | Val Loss 0.0142 Acc 1.0000
Fold 9 best Val Acc: 1.0000

--- Fold 10/10: Test Subject 10 ---
Train samples: 165, Val samples: 18
Epoch 1/40 | Train Loss 0.8949 Acc 0.6061 | Val Loss 0.8057 Acc 0.6667
Epoch 2/40 | Train Loss 0.3595 Acc 0.8727 | Val Loss 0.8610 Acc 0.8333
Epoch 3/40 | Train Loss 0.1594 Acc 0.9455 | Val Loss 0.6116 Acc 0.7778
Epoch 4/40 | Train Loss 0.2369 Acc 0.9091 | Val Loss 1.0514 Acc 0.6667
Epoch 5/40 | Train Loss 0.3580 Acc 0.8909 | Val Loss 1.2160 Acc 0.8333
Epoch 6/40 | Train Loss 0.3558 Acc 0.8970 | Val Loss 0.8593 Acc 0.7222
Epoch 7/40 | Train Loss 0.2943 Acc 0.9030 | Val Loss 3.3668 Acc 0.2778
Epoch 8/40 | Train Loss 0.4500 Acc 0.8727 | Val Loss 2.6941 Acc 0.6667
Epoch 9/40 | Train Loss 0.1521 Acc 0.9515 | Val Loss 0.9145 Acc 0.8333
Epoch 10/40 | Train Loss 0.0771 Acc 0.9697 | Val Loss 3.4726 Acc 0.6111
Epoch 11/40 | Train Loss 0.1679 Acc 0.9455 | Val Loss 1.2182 Acc 0.7778
Epoch 12/40 | Train Loss 0.2038 Acc 0.9333 | Val Loss 0.1335 Acc 0.9444
Epoch 13/40 | Train Loss 0.0573 Acc 0.9818 | Val Loss 2.1637 Acc 0.7222
Epoch 14/40 | Train Loss 0.0804 Acc 0.9697 | Val Loss 0.0479 Acc 1.0000
Epoch 15/40 | Train Loss 0.0754 Acc 0.9636 | Val Loss 1.4867 Acc 0.8333
Epoch 16/40 | Train Loss 0.2013 Acc 0.9455 | Val Loss 0.1196 Acc 0.9444
Epoch 17/40 | Train Loss 0.1007 Acc 0.9697 | Val Loss 2.7243 Acc 0.6667
Epoch 18/40 | Train Loss 0.0981 Acc 0.9697 | Val Loss 1.5289 Acc 0.6667
Epoch 19/40 | Train Loss 0.0387 Acc 0.9879 | Val Loss 0.9562 Acc 0.8889
Epoch 20/40 | Train Loss 0.1050 Acc 0.9818 | Val Loss 0.3855 Acc 0.8889
Epoch 21/40 | Train Loss 0.0318 Acc 0.9879 | Val Loss 0.1337 Acc 0.9444
Epoch 22/40 | Train Loss 0.0124 Acc 0.9939 | Val Loss 0.3589 Acc 0.8889
Epoch 23/40 | Train Loss 0.0265 Acc 0.9939 | Val Loss 0.3147 Acc 0.8889
Epoch 24/40 | Train Loss 0.0127 Acc 0.9939 | Val Loss 0.0885 Acc 0.9444
Epoch 25/40 | Train Loss 0.0417 Acc 0.9818 | Val Loss 0.0449 Acc 0.9444
Epoch 26/40 | Train Loss 0.0476 Acc 0.9818 | Val Loss 0.1936 Acc 0.8889
Epoch 27/40 | Train Loss 0.0133 Acc 0.9939 | Val Loss 0.5301 Acc 0.8889
Epoch 28/40 | Train Loss 0.0523 Acc 0.9818 | Val Loss 1.5745 Acc 0.7222
Epoch 29/40 | Train Loss 0.0335 Acc 0.9939 | Val Loss 0.5072 Acc 0.7778
Epoch 30/40 | Train Loss 0.0114 Acc 0.9939 | Val Loss 0.0751 Acc 1.0000
Epoch 31/40 | Train Loss 0.0024 Acc 1.0000 | Val Loss 0.0640 Acc 1.0000
Epoch 32/40 | Train Loss 0.0013 Acc 1.0000 | Val Loss 0.0638 Acc 0.9444
Epoch 33/40 | Train Loss 0.0011 Acc 1.0000 | Val Loss 0.0553 Acc 0.9444
Epoch 34/40 | Train Loss 0.0026 Acc 1.0000 | Val Loss 0.0898 Acc 0.9444
Epoch 35/40 | Train Loss 0.0026 Acc 1.0000 | Val Loss 0.0683 Acc 0.9444
Epoch 36/40 | Train Loss 0.0009 Acc 1.0000 | Val Loss 0.1057 Acc 0.9444
Epoch 37/40 | Train Loss 0.0037 Acc 1.0000 | Val Loss 0.1070 Acc 0.9444
Epoch 38/40 | Train Loss 0.0025 Acc 1.0000 | Val Loss 0.0782 Acc 0.9444
Epoch 39/40 | Train Loss 0.0072 Acc 0.9939 | Val Loss 0.0475 Acc 0.9444
Epoch 40/40 | Train Loss 0.0005 Acc 1.0000 | Val Loss 0.0669 Acc 0.9444
Fold 10 best Val Acc: 1.0000
Saved final model to /root/autodl-tmp/ResNet_4channel-rgb-complete-mhi-complete-2/casme2_rgb_train/jaffe_rgb/result_jaffe_loso_resnet18/resnet18_jaffe_final_model_for_transfer.pth and /root/autodl-tmp/ResNet_4channel-rgb-complete-mhi-complete-2/casme2_rgb_train/jaffe_rgb/result_jaffe_loso_resnet18/resnet18_jaffe_final_model_for_gui.pth
Run 1 LOSO Avg Best Val Acc: 0.9777
